,Date-Time,Yaw[0](deg),Pitch[0](deg),Roll[0](deg),Yaw[1](deg),Pitch[1](deg),Roll[1](deg)
316,2019-10-22T18:04:03Z, 81.51,-49.15,79.07,0.00,0.60,0.00
317,2019-10-22T18:04:04Z, 81.52,-49.16,79.07,0.00,0.60,0.00
318,2019-10-22T18:04:05Z, 81.52,-49.15,79.06,0.00,0.60,0.00
319,2019-10-22T18:04:06Z, 81.50,-49.18,79.08,0.00,0.60,0.00
320,2019-10-22T18:04:07Z, 81.50,-49.18,79.08,0.00,0.60,0.00
321,2019-10-22T18:04:08Z, 81.51,-49.16,79.07,0.00,0.60,0.00
322,2019-10-22T18:04:09Z, 81.49,-49.14,79.07,0.00,0.60,0.00
323,2019-10-22T18:04:10Z, 81.47,-49.19,79.11,0.00,0.60,0.00
324,2019-10-22T18:04:11Z, 81.48,-49.21,79.11,0.00,0.60,0.00
325,2019-10-22T18:04:12Z, 81.39,-49.22,79.22,0.00,0.60,0.00
326,2019-10-22T18:04:13Z, 81.40,-49.23,79.21,0.00,0.60,0.00
327,2019-10-22T18:04:14Z, 81.40,-49.24,79.21,0.00,0.60,0.00
328,2019-10-22T18:04:15Z, 81.41,-49.23,79.19,0.00,0.60,0.00
329,2019-10-22T18:04:16Z, 81.42,-49.21,79.19,0.00,0.60,0.00
330,2019-10-22T18:04:17Z, 81.42,-49.21,79.18,0.00,0.60,0.00
331,2019-10-22T18:04:18Z, 81.44,-49.19,79.15,0.00,0.60,0.00
332,2019-10-22T18:04:20Z, 81.41,-49.20,79.18,0.00,0.60,0.00
333,2019-10-22T18:04:21Z, 81.42,-49.20,79.16,0.00,0.60,0.00
334,2019-10-22T18:04:22Z, 81.43,-49.19,79.14,0.00,0.60,0.00
335,2019-10-22T18:04:23Z, 81.45,-49.17,79.11,0.00,0.60,0.00
336,2019-10-22T18:04:24Z, 81.45,-49.21,79.13,0.00,0.60,0.00
337,2019-10-22T18:04:24Z, 81.47,-49.18,79.10,0.00,0.60,0.00
338,2019-10-22T18:04:25Z, 81.43,-49.24,79.14,0.00,0.60,0.00
339,2019-10-22T18:04:26Z, 81.45,-49.20,79.11,0.00,0.60,0.00
340,2019-10-22T18:04:28Z, 81.47,-49.16,79.09,0.00,0.60,0.00
341,2019-10-22T18:04:28Z, 81.46,-49.19,79.10,0.00,0.60,0.00
342,2019-10-22T18:04:30Z, 81.46,-49.18,79.10,0.00,0.60,0.00
343,2019-10-22T18:04:31Z, 81.44,-49.19,79.11,0.00,0.60,0.00
344,2019-10-22T18:04:32Z, 81.42,-49.21,79.13,0.00,0.60,0.00
345,2019-10-22T18:04:33Z, 81.41,-49.20,79.13,0.00,0.60,0.00
346,2019-10-22T18:04:34Z, 81.40,-49.21,79.14,0.00,0.60,0.00
347,2019-10-22T18:04:35Z, 81.41,-49.21,79.14,0.00,0.60,0.00
348,2019-10-22T18:04:36Z, 81.39,-49.20,79.15,0.00,0.60,0.00
349,2019-10-22T18:04:37Z, 81.37,-49.23,79.18,0.00,0.60,0.00
350,2019-10-22T18:04:38Z, 81.36,-49.23,79.18,0.00,0.60,0.00
351,2019-10-22T18:04:39Z, 81.36,-49.23,79.18,0.00,0.60,0.00
352,2019-10-22T18:04:40Z, 81.36,-49.22,79.17,0.00,0.60,0.00
353,2019-10-22T18:04:41Z, 81.37,-49.24,79.16,0.00,0.60,0.00
354,2019-10-22T18:04:42Z, 81.38,-49.23,79.15,0.00,0.60,0.00
355,2019-10-22T18:04:43Z, 81.36,-49.22,79.16,0.00,0.60,0.00
356,2019-10-22T18:04:44Z, 81.38,-49.20,79.13,0.00,0.60,0.00
357,2019-10-22T18:04:45Z, 81.39,-49.21,79.13,0.00,0.60,0.00
358,2019-10-22T18:04:46Z, 81.38,-49.21,79.13,0.00,0.60,0.00
359,2019-10-22T18:04:47Z, 81.37,-49.18,79.12,0.00,0.60,0.00
360,2019-10-22T18:04:48Z, 81.38,-49.19,79.12,0.00,0.60,0.00
361,2019-10-22T18:04:49Z, 81.36,-49.22,79.15,0.00,0.60,0.00
362,2019-10-22T18:04:50Z, 81.34,-49.23,79.16,0.00,0.60,0.00
363,2019-10-22T18:04:51Z, 81.33,-49.27,79.17,0.00,0.60,0.00
364,2019-10-22T18:04:52Z, 81.34,-49.26,79.16,0.00,0.60,0.00
365,2019-10-22T18:04:53Z, 81.31,-49.26,79.18,0.00,0.60,0.00
366,2019-10-22T18:04:54Z, 81.30,-49.27,79.19,0.00,0.60,0.00
367,2019-10-22T18:04:55Z, 81.32,-49.27,79.18,0.00,0.60,0.00
368,2019-10-22T18:04:56Z, 81.31,-49.28,79.18,0.00,0.60,0.00
369,2019-10-22T18:04:57Z, 81.32,-49.26,79.17,0.00,0.60,0.00
370,2019-10-22T18:04:58Z, 81.32,-49.27,79.17,0.00,0.60,0.00
371,2019-10-22T18:04:59Z, 81.33,-49.26,79.16,0.00,0.60,0.00
372,2019-10-22T18:05:00Z, 81.32,-49.27,79.16,0.00,0.60,0.00
373,2019-10-22T18:05:01Z, 81.31,-49.29,79.18,0.00,0.60,0.00
374,2019-10-22T18:05:02Z, 81.30,-49.28,79.19,0.00,0.60,0.00
375,2019-10-22T18:05:03Z, 81.31,-49.25,79.18,0.00,0.60,0.00
376,2019-10-22T18:05:04Z, 81.31,-49.24,79.16,0.00,0.60,0.00
377,2019-10-22T18:05:05Z, 81.33,-49.22,79.14,0.00,0.60,0.00
378,2019-10-22T18:05:06Z, 81.33,-49.21,79.14,0.00,0.60,0.00
379,2019-10-22T18:05:07Z, 81.33,-49.20,79.13,0.00,0.60,0.00
380,2019-10-22T18:05:08Z, 81.33,-49.18,79.11,0.00,0.60,0.00
381,2019-10-22T18:05:09Z, 81.32,-49.19,79.12,0.00,0.60,0.00
382,2019-10-22T18:05:10Z, 81.33,-49.16,79.11,0.00,0.60,0.00
383,2019-10-22T18:05:11Z, 81.32,-49.17,79.11,0.00,0.60,0.00
384,2019-10-22T18:05:12Z, 81.30,-49.18,79.13,0.00,0.60,0.00
385,2019-10-22T18:05:13Z, 81.29,-49.20,79.14,0.00,0.60,0.00
386,2019-10-22T18:05:14Z, 81.29,-49.19,79.13,0.00,0.60,0.00
387,2019-10-22T18:05:15Z, 81.29,-49.20,79.13,0.00,0.60,0.00
388,2019-10-22T18:05:16Z, 81.29,-49.20,79.14,0.00,0.60,0.00
389,2019-10-22T18:05:17Z, 81.27,-49.22,79.17,0.00,0.60,0.00
390,2019-10-22T18:05:18Z, 81.28,-49.21,79.16,0.00,0.60,0.00
391,2019-10-22T18:05:19Z, 81.27,-49.22,79.16,0.00,0.60,0.00
392,2019-10-22T18:05:20Z, 81.25,-49.25,79.19,0.00,0.60,0.00
393,2019-10-22T18:05:21Z, 81.27,-49.22,79.17,0.00,0.60,0.00
394,2019-10-22T18:05:22Z, 81.26,-49.23,79.17,0.00,0.60,0.00
395,2019-10-22T18:05:23Z, 81.25,-49.23,79.19,0.00,0.60,0.00
396,2019-10-22T18:05:24Z, 81.25,-49.22,79.18,0.00,0.60,0.00
397,2019-10-22T18:05:25Z, 81.27,-49.19,79.14,0.00,0.60,0.00
398,2019-10-22T18:05:26Z, 81.26,-49.21,79.16,0.00,0.60,0.00
399,2019-10-22T18:05:27Z, 81.27,-49.19,79.13,0.00,0.60,0.00
400,2019-10-22T18:05:28Z, 81.28,-49.19,79.12,0.00,0.60,0.00
401,2019-10-22T18:05:29Z, 81.26,-49.20,79.14,0.00,0.60,0.00
402,2019-10-22T18:05:30Z, 81.25,-49.23,79.16,0.00,0.60,0.00
403,2019-10-22T18:05:31Z, 81.25,-49.24,79.15,0.00,0.60,0.00
404,2019-10-22T18:05:32Z, 81.24,-49.25,79.16,0.00,0.60,0.00
405,2019-10-22T18:05:33Z, 81.24,-49.22,79.15,0.00,0.60,0.00
406,2019-10-22T18:05:34Z, 81.23,-49.23,79.17,0.00,0.60,0.00
407,2019-10-22T18:05:36Z, 81.24,-49.23,79.16,0.00,0.60,0.00
408,2019-10-22T18:05:37Z, 81.23,-49.22,79.17,0.00,0.60,0.00
409,2019-10-22T18:05:38Z, 81.21,-49.22,79.19,0.00,0.60,0.00
410,2019-10-22T18:05:39Z, 81.23,-49.19,79.16,0.00,0.60,0.00
411,2019-10-22T18:05:40Z, 81.24,-49.21,79.15,0.00,0.60,0.00
412,2019-10-22T18:05:41Z, 81.23,-49.19,79.16,0.00,0.60,0.00
413,2019-10-22T18:05:42Z, 81.22,-49.20,79.17,0.00,0.60,0.00
414,2019-10-22T18:05:43Z, 81.21,-49.20,79.17,0.00,0.60,0.00
415,2019-10-22T18:05:44Z, 81.19,-49.20,79.19,0.00,0.60,0.00
416,2019-10-22T18:05:45Z, 81.19,-49.21,79.18,0.00,0.60,0.00
417,2019-10-22T18:05:46Z, 81.22,-49.20,79.15,0.00,0.60,0.00
418,2019-10-22T18:05:47Z, 81.21,-49.18,79.15,0.00,0.60,0.00
419,2019-10-22T18:05:48Z, 81.22,-49.20,79.13,0.00,0.60,0.00
420,2019-10-22T18:05:49Z, 81.26,-49.21,79.11,0.00,0.60,0.00
421,2019-10-22T18:05:50Z, 81.24,-49.21,79.12,0.00,0.60,0.00
422,2019-10-22T18:05:51Z, 81.20,-49.24,79.16,0.00,0.60,0.00
423,2019-10-22T18:05:52Z, 81.20,-49.25,79.15,0.00,0.60,0.00
424,2019-10-22T18:05:53Z, 81.21,-49.27,79.15,0.00,0.60,0.00
425,2019-10-22T18:05:54Z, 81.19,-49.25,79.18,0.00,0.60,0.00
426,2019-10-22T18:05:54Z, 81.20,-49.25,79.17,0.00,0.60,0.00
427,2019-10-22T18:05:55Z, 81.20,-49.26,79.17,0.00,0.60,0.00
428,2019-10-22T18:05:56Z, 81.19,-49.24,79.17,0.00,0.60,0.00
429,2019-10-22T18:05:57Z, 81.20,-49.23,79.14,0.00,0.60,0.00
430,2019-10-22T18:05:58Z, 81.23,-49.23,79.12,0.00,0.60,0.00
431,2019-10-22T18:05:59Z, 81.23,-49.22,79.12,0.00,0.60,0.00
432,2019-10-22T18:06:01Z, 81.19,-49.25,79.16,0.00,0.60,0.00
433,2019-10-22T18:06:02Z, 81.19,-49.24,79.15,0.00,0.60,0.00
434,2019-10-22T18:06:03Z, 81.19,-49.24,79.15,0.00,0.60,0.00
435,2019-10-22T18:06:04Z, 81.15,-49.27,79.19,0.00,0.60,0.00
436,2019-10-22T18:06:05Z, 81.17,-49.27,79.18,0.00,0.60,0.00
437,2019-10-22T18:06:06Z, 81.16,-49.32,79.19,0.00,0.60,0.00
438,2019-10-22T18:06:07Z, 81.15,-49.31,79.20,0.00,0.60,0.00
439,2019-10-22T18:06:08Z, 81.16,-49.28,79.17,0.00,0.60,0.00
440,2019-10-22T18:06:09Z, 81.17,-49.26,79.17,0.00,0.60,0.00
441,2019-10-22T18:06:10Z, 81.19,-49.22,79.13,0.00,0.60,0.00
442,2019-10-22T18:06:11Z, 81.20,-49.19,79.12,0.00,0.60,0.00
443,2019-10-22T18:06:12Z, 81.19,-49.20,79.13,0.00,0.60,0.00
444,2019-10-22T18:06:13Z, 81.20,-49.19,79.12,0.00,0.60,0.00
445,2019-10-22T18:06:14Z, 81.17,-49.21,79.15,0.00,0.60,0.00
446,2019-10-22T18:06:16Z, 81.16,-49.21,79.16,0.00,0.60,0.00
447,2019-10-22T18:06:17Z, 81.14,-49.26,79.18,0.00,0.60,0.00
448,2019-10-22T18:06:18Z, 81.15,-49.27,79.18,0.00,0.60,0.00
449,2019-10-22T18:06:19Z, 81.13,-49.26,79.20,0.00,0.60,0.00
450,2019-10-22T18:06:20Z, 81.13,-49.26,79.19,0.00,0.60,0.00
451,2019-10-22T18:06:21Z, 81.13,-49.28,79.19,0.00,0.60,0.00
452,2019-10-22T18:06:22Z, 81.14,-49.25,79.17,0.00,0.60,0.00
453,2019-10-22T18:06:23Z, 81.07,-49.32,79.26,0.00,0.60,0.00
454,2019-10-22T18:06:24Z, 81.10,-49.29,79.23,0.00,0.60,0.00
455,2019-10-22T18:06:25Z, 81.09,-49.28,79.24,0.00,0.60,0.00
456,2019-10-22T18:06:26Z, 81.07,-49.29,79.25,0.00,0.60,0.00
457,2019-10-22T18:06:27Z, 81.08,-49.26,79.23,0.00,0.60,0.00
458,2019-10-22T18:06:28Z, 81.11,-49.24,79.18,0.00,0.60,0.00
459,2019-10-22T18:06:29Z, 81.13,-49.25,79.16,0.00,0.60,0.00
460,2019-10-22T18:06:30Z, 81.13,-49.25,79.16,0.00,0.60,0.00
461,2019-10-22T18:06:31Z, 81.14,-49.26,79.17,0.00,0.60,0.00
462,2019-10-22T18:06:32Z, 81.14,-49.26,79.16,0.00,0.60,0.00
463,2019-10-22T18:06:33Z, 81.12,-49.29,79.19,0.00,0.60,0.00
464,2019-10-22T18:06:34Z, 81.12,-49.27,79.18,0.00,0.60,0.00
465,2019-10-22T18:06:35Z, 81.13,-49.25,79.18,0.00,0.60,0.00
466,2019-10-22T18:06:36Z, 81.13,-49.26,79.18,0.00,0.60,0.00
467,2019-10-22T18:06:37Z, 81.14,-49.24,79.16,0.00,0.60,0.00
468,2019-10-22T18:06:38Z, 81.13,-49.26,79.18,0.00,0.60,0.00
469,2019-10-22T18:06:39Z, 81.11,-49.27,79.19,0.00,0.60,0.00
470,2019-10-22T18:06:40Z, 81.12,-49.27,79.18,0.00,0.60,0.00
471,2019-10-22T18:06:41Z, 81.14,-49.26,79.17,0.00,0.60,0.00
472,2019-10-22T18:06:42Z, 81.13,-49.27,79.17,0.00,0.60,0.00
473,2019-10-22T18:06:43Z, 81.16,-49.23,79.15,0.00,0.60,0.00
474,2019-10-22T18:06:44Z, 81.12,-49.27,79.19,0.00,0.60,0.00
475,2019-10-22T18:06:45Z, 81.09,-49.28,79.21,0.00,0.60,0.00
476,2019-10-22T18:06:46Z, 81.10,-49.26,79.19,0.00,0.60,0.00
477,2019-10-22T18:06:47Z, 81.13,-49.25,79.16,0.00,0.60,0.00
478,2019-10-22T18:06:48Z, 81.11,-49.27,79.18,0.00,0.60,0.00
479,2019-10-22T18:06:49Z, 81.13,-49.25,79.17,0.00,0.60,0.00
480,2019-10-22T18:06:50Z, 81.13,-49.23,79.16,0.00,0.60,0.00
481,2019-10-22T18:06:51Z, 81.08,-49.23,79.20,0.00,0.60,0.00
482,2019-10-22T18:06:53Z, 81.10,-49.22,79.17,0.00,0.60,0.00
483,2019-10-22T18:06:54Z, 81.13,-49.23,79.15,0.00,0.60,0.00
484,2019-10-22T18:06:55Z, 81.12,-49.23,79.17,0.00,0.60,0.00
485,2019-10-22T18:06:56Z, 81.07,-49.28,79.22,0.00,0.60,0.00
486,2019-10-22T18:06:57Z, 81.07,-49.29,79.22,0.00,0.60,0.00
487,2019-10-22T18:06:58Z, 81.06,-49.27,79.22,0.00,0.60,0.00
488,2019-10-22T18:06:59Z, 81.03,-49.30,79.24,0.00,0.60,0.00
489,2019-10-22T18:07:00Z, 81.05,-49.29,79.22,0.00,0.60,0.00
490,2019-10-22T18:07:01Z, 81.06,-49.26,79.20,0.00,0.60,0.00
491,2019-10-22T18:07:03Z, 81.05,-49.26,79.20,0.00,0.60,0.00
492,2019-10-22T18:07:04Z, 81.07,-49.26,79.18,0.00,0.60,0.00
493,2019-10-22T18:07:05Z, 81.07,-49.26,79.18,0.00,0.60,0.00
494,2019-10-22T18:07:06Z, 81.03,-49.29,79.23,0.00,0.60,0.00
495,2019-10-22T18:07:07Z, 81.05,-49.28,79.20,0.00,0.60,0.00
496,2019-10-22T18:07:08Z, 81.07,-49.27,79.18,0.00,0.60,0.00
497,2019-10-22T18:07:09Z, 81.05,-49.30,79.21,0.00,0.60,0.00
498,2019-10-22T18:07:10Z, 81.05,-49.27,79.19,0.00,0.60,0.00
499,2019-10-22T18:07:11Z, 81.06,-49.26,79.17,0.00,0.60,0.00
500,2019-10-22T18:07:12Z, 81.08,-49.24,79.14,0.00,0.60,0.00
501,2019-10-22T18:07:13Z, 81.06,-49.26,79.17,0.00,0.60,0.00
502,2019-10-22T18:07:14Z, 81.06,-49.24,79.16,0.00,0.60,0.00
503,2019-10-22T18:07:15Z, 81.08,-49.21,79.14,0.00,0.60,0.00
504,2019-10-22T18:07:17Z, 81.07,-49.22,79.15,0.00,0.60,0.00
505,2019-10-22T18:07:18Z, 81.06,-49.22,79.15,0.00,0.60,0.00
506,2019-10-22T18:07:19Z, 81.09,-49.19,79.12,0.00,0.60,0.00
507,2019-10-22T18:07:20Z, 81.08,-49.20,79.12,0.00,0.60,0.00
508,2019-10-22T18:07:21Z, 81.07,-49.18,79.12,0.00,0.60,0.00
509,2019-10-22T18:07:22Z, 81.07,-49.19,79.13,0.00,0.60,0.00
510,2019-10-22T18:07:23Z, 81.05,-49.24,79.16,0.00,0.60,0.00
511,2019-10-22T18:07:24Z, 81.04,-49.25,79.16,0.00,0.60,0.00
512,2019-10-22T18:07:25Z, 81.03,-49.27,79.18,0.00,0.60,0.00
513,2019-10-22T18:07:26Z, 81.05,-49.27,79.16,0.00,0.60,0.00
514,2019-10-22T18:07:26Z, 81.04,-49.29,79.17,0.00,0.60,0.00
515,2019-10-22T18:07:28Z, 81.06,-49.24,79.14,0.00,0.60,0.00
516,2019-10-22T18:07:29Z, 81.06,-49.25,79.14,0.00,0.60,0.00
517,2019-10-22T18:07:30Z, 81.05,-49.32,79.15,0.00,0.60,0.00
518,2019-10-22T18:07:31Z, 81.05,-49.32,79.15,0.00,0.60,0.00
519,2019-10-22T18:07:32Z, 81.04,-49.31,79.16,0.00,0.60,0.00
520,2019-10-22T18:07:33Z, 81.04,-49.31,79.16,0.00,0.60,0.00
521,2019-10-22T18:07:34Z, 81.06,-49.26,79.14,0.00,0.60,0.00
522,2019-10-22T18:07:35Z, 81.05,-49.26,79.15,0.00,0.60,0.00
523,2019-10-22T18:07:36Z, 81.04,-49.26,79.15,0.00,0.60,0.00
524,2019-10-22T18:07:37Z, 81.04,-49.26,79.16,0.00,0.60,0.00
525,2019-10-22T18:07:38Z, 81.05,-49.26,79.16,0.00,0.60,0.00
526,2019-10-22T18:07:39Z, 81.05,-49.26,79.15,0.00,0.60,0.00
527,2019-10-22T18:07:40Z, 81.04,-49.22,79.15,0.00,0.60,0.00
528,2019-10-22T18:07:41Z, 81.05,-49.20,79.14,0.00,0.60,0.00
529,2019-10-22T18:07:43Z, 81.05,-49.22,79.14,0.00,0.60,0.00
530,2019-10-22T18:07:43Z, 81.06,-49.21,79.12,0.00,0.60,0.00
531,2019-10-22T18:07:44Z, 81.07,-49.21,79.12,0.00,0.60,0.00
532,2019-10-22T18:07:45Z, 81.05,-49.22,79.14,0.00,0.60,0.00
533,2019-10-22T18:07:46Z, 81.04,-49.24,79.16,0.00,0.60,0.00
534,2019-10-22T18:07:47Z, 81.04,-49.23,79.15,0.00,0.60,0.00
535,2019-10-22T18:07:48Z, 81.06,-49.21,79.13,0.00,0.60,0.00
536,2019-10-22T18:07:50Z, 81.06,-49.20,79.12,0.00,0.60,0.00
537,2019-10-22T18:07:50Z, 81.07,-49.20,79.11,0.00,0.60,0.00
538,2019-10-22T18:07:51Z, 81.04,-49.19,79.13,0.00,0.60,0.00
539,2019-10-22T18:07:52Z, 81.04,-49.19,79.13,0.00,0.60,0.00
540,2019-10-22T18:07:53Z, 81.04,-49.20,79.12,0.00,0.60,0.00
541,2019-10-22T18:07:55Z, 81.04,-49.20,79.13,0.00,0.60,0.00
542,2019-10-22T18:07:56Z, 81.03,-49.18,79.12,0.00,0.60,0.00
543,2019-10-22T18:07:57Z, 81.03,-49.19,79.14,0.00,0.60,0.00
544,2019-10-22T18:07:58Z, 81.04,-49.18,79.13,0.00,0.60,0.00
545,2019-10-22T18:08:00Z, 81.03,-49.21,79.13,0.00,0.60,0.00
546,2019-10-22T18:08:00Z, 81.02,-49.22,79.14,0.00,0.60,0.00
547,2019-10-22T18:08:02Z, 81.01,-49.23,79.15,0.00,0.60,0.00
548,2019-10-22T18:08:03Z, 81.01,-49.25,79.16,0.00,0.60,0.00
549,2019-10-22T18:08:03Z, 81.03,-49.28,79.15,0.00,0.60,0.00
550,2019-10-22T18:08:05Z, 81.01,-49.29,79.17,0.00,0.60,0.00
551,2019-10-22T18:08:05Z, 81.01,-49.26,79.16,0.00,0.60,0.00
552,2019-10-22T18:08:07Z, 81.00,-49.29,79.18,0.00,0.60,0.00
553,2019-10-22T18:08:07Z, 81.02,-49.27,79.16,0.00,0.60,0.00
554,2019-10-22T18:08:08Z, 81.02,-49.25,79.15,0.00,0.60,0.00
555,2019-10-22T18:08:09Z, 81.01,-49.25,79.17,0.00,0.60,0.00
556,2019-10-22T18:08:10Z, 81.00,-49.27,79.18,0.00,0.60,0.00
557,2019-10-22T18:08:11Z, 81.00,-49.25,79.18,0.00,0.60,0.00
558,2019-10-22T18:08:12Z, 81.00,-49.24,79.17,0.00,0.60,0.00
559,2019-10-22T18:08:13Z, 81.01,-49.22,79.15,0.00,0.60,0.00
560,2019-10-22T18:08:14Z, 81.00,-49.23,79.16,0.00,0.60,0.00
561,2019-10-22T18:08:15Z, 81.00,-49.22,79.16,0.00,0.60,0.00
562,2019-10-22T18:08:16Z, 80.99,-49.24,79.18,0.00,0.60,0.00
563,2019-10-22T18:08:17Z, 80.99,-49.26,79.18,0.00,0.60,0.00
564,2019-10-22T18:08:18Z, 80.99,-49.25,79.17,0.00,0.60,0.00
565,2019-10-22T18:08:19Z, 81.00,-49.25,79.16,0.00,0.60,0.00
566,2019-10-22T18:08:20Z, 81.00,-49.25,79.16,0.00,0.60,0.00
567,2019-10-22T18:08:22Z, 81.01,-49.24,79.15,0.00,0.60,0.00
568,2019-10-22T18:08:23Z, 81.00,-49.25,79.16,0.00,0.60,0.00
569,2019-10-22T18:08:24Z, 81.00,-49.25,79.16,0.00,0.60,0.00
570,2019-10-22T18:08:25Z, 81.00,-49.23,79.15,0.00,0.60,0.00
571,2019-10-22T18:08:26Z, 81.00,-49.21,79.15,0.00,0.60,0.00
572,2019-10-22T18:08:27Z, 80.99,-49.23,79.15,0.00,0.60,0.00
573,2019-10-22T18:08:28Z, 80.99,-49.23,79.15,0.00,0.60,0.00
574,2019-10-22T18:08:29Z, 80.99,-49.23,79.15,0.00,0.60,0.00
575,2019-10-22T18:08:30Z, 80.99,-49.24,79.15,0.00,0.60,0.00
576,2019-10-22T18:08:31Z, 80.99,-49.23,79.15,0.00,0.60,0.00
577,2019-10-22T18:08:32Z, 80.99,-49.23,79.14,0.00,0.60,0.00
578,2019-10-22T18:08:33Z, 80.99,-49.22,79.14,0.00,0.60,0.00
579,2019-10-22T18:08:35Z, 80.98,-49.22,79.15,0.00,0.60,0.00
580,2019-10-22T18:08:36Z, 80.98,-49.20,79.14,0.00,0.60,0.00
581,2019-10-22T18:08:36Z, 80.97,-49.22,79.15,0.00,0.60,0.00
582,2019-10-22T18:08:38Z, 80.98,-49.20,79.13,0.00,0.60,0.00
583,2019-10-22T18:08:39Z, 80.97,-49.20,79.13,0.00,0.60,0.00
584,2019-10-22T18:08:40Z, 80.98,-49.18,79.11,0.00,0.60,0.00
585,2019-10-22T18:08:41Z, 80.98,-49.19,79.12,0.00,0.60,0.00
586,2019-10-22T18:08:42Z, 80.96,-49.21,79.14,0.00,0.60,0.00
587,2019-10-22T18:08:43Z, 80.96,-49.21,79.14,0.00,0.60,0.00
588,2019-10-22T18:08:43Z, 80.95,-49.22,79.15,0.00,0.60,0.00
589,2019-10-22T18:08:44Z, 80.96,-49.20,79.13,0.00,0.60,0.00
590,2019-10-22T18:08:45Z, 80.96,-49.20,79.14,0.00,0.60,0.00
591,2019-10-22T18:08:46Z, 80.95,-49.20,79.15,0.00,0.60,0.00
592,2019-10-22T18:08:48Z, 80.95,-49.19,79.14,0.00,0.60,0.00
593,2019-10-22T18:08:49Z, 80.94,-49.22,79.17,0.00,0.60,0.00
594,2019-10-22T18:08:50Z, 80.93,-49.25,79.18,0.00,0.60,0.00
595,2019-10-22T18:08:51Z, 80.94,-49.23,79.16,0.00,0.60,0.00
596,2019-10-22T18:08:52Z, 80.92,-49.25,79.19,0.00,0.60,0.00
597,2019-10-22T18:08:53Z, 80.93,-49.24,79.18,0.00,0.60,0.00
598,2019-10-22T18:08:54Z, 80.92,-49.26,79.19,0.00,0.60,0.00
599,2019-10-22T18:08:55Z, 80.93,-49.24,79.17,0.00,0.60,0.00
600,2019-10-22T18:08:56Z, 80.93,-49.22,79.17,0.00,0.60,0.00
601,2019-10-22T18:08:57Z, 80.94,-49.20,79.15,0.00,0.60,0.00
602,2019-10-22T18:08:58Z, 80.94,-49.21,79.16,0.00,0.60,0.00
603,2019-10-22T18:08:59Z, 80.92,-49.24,79.19,0.00,0.60,0.00
604,2019-10-22T18:09:00Z, 80.91,-49.25,79.20,0.00,0.60,0.00
605,2019-10-22T18:09:00Z, 80.93,-49.23,79.17,0.00,0.60,0.00
606,2019-10-22T18:09:01Z, 80.91,-49.24,79.19,0.00,0.60,0.00
607,2019-10-22T18:09:02Z, 80.91,-49.23,79.19,0.00,0.60,0.00
608,2019-10-22T18:09:03Z, 80.89,-49.25,79.20,0.00,0.60,0.00
609,2019-10-22T18:09:05Z, 80.89,-49.24,79.18,0.00,0.60,0.00
610,2019-10-22T18:09:06Z, 80.89,-49.24,79.19,0.00,0.60,0.00
611,2019-10-22T18:09:07Z, 80.88,-49.26,79.20,0.00,0.60,0.00
612,2019-10-22T18:09:08Z, 80.89,-49.23,79.18,0.00,0.60,0.00
613,2019-10-22T18:09:09Z, 80.90,-49.22,79.17,0.00,0.60,0.00
614,2019-10-22T18:09:10Z, 80.90,-49.21,79.16,0.00,0.60,0.00
615,2019-10-22T18:09:11Z, 80.89,-49.23,79.18,0.00,0.60,0.00
616,2019-10-22T18:09:12Z, 80.88,-49.23,79.20,0.00,0.60,0.00
617,2019-10-22T18:09:13Z, 80.85,-49.27,79.23,0.00,0.60,0.00
618,2019-10-22T18:09:14Z, 80.87,-49.24,79.20,0.00,0.60,0.00
619,2019-10-22T18:09:16Z, 80.87,-49.25,79.21,0.00,0.60,0.00
620,2019-10-22T18:09:17Z, 80.88,-49.21,79.17,0.00,0.60,0.00
621,2019-10-22T18:09:18Z, 80.90,-49.18,79.14,0.00,0.60,0.00
622,2019-10-22T18:09:19Z, 80.90,-49.21,79.14,0.00,0.60,0.00
623,2019-10-22T18:09:20Z, 80.85,-49.29,79.22,0.00,0.60,0.00
624,2019-10-22T18:09:20Z, 80.88,-49.23,79.17,0.00,0.60,0.00
625,2019-10-22T18:09:22Z, 80.85,-49.29,79.22,0.00,0.60,0.00
626,2019-10-22T18:09:23Z, 80.86,-49.27,79.21,0.00,0.60,0.00
627,2019-10-22T18:09:24Z, 80.85,-49.26,79.20,0.00,0.60,0.00
628,2019-10-22T18:09:24Z, 80.86,-49.25,79.19,0.00,0.60,0.00
629,2019-10-22T18:09:25Z, 80.84,-49.24,79.20,0.00,0.60,0.00
630,2019-10-22T18:09:26Z, 80.84,-49.26,79.21,0.00,0.60,0.00
631,2019-10-22T18:09:27Z, 80.85,-49.24,79.20,0.00,0.60,0.00
632,2019-10-22T18:09:28Z, 80.84,-49.25,79.20,0.00,0.60,0.00
633,2019-10-22T18:09:29Z, 80.84,-49.29,79.21,0.00,0.60,0.00
634,2019-10-22T18:09:30Z, 80.84,-49.29,79.21,0.00,0.60,0.00
635,2019-10-22T18:09:32Z, 80.84,-49.29,79.21,0.00,0.60,0.00
636,2019-10-22T18:09:33Z, 80.82,-49.35,79.25,0.00,0.60,0.00
637,2019-10-22T18:09:34Z, 80.81,-49.38,79.26,0.00,0.60,0.00
638,2019-10-22T18:09:35Z, 80.83,-49.36,79.24,0.00,0.60,0.00
639,2019-10-22T18:09:36Z, 80.84,-49.36,79.24,0.00,0.60,0.00
